ID,Ws,WD_cos,WD_sin,temp,SurfPressure,ln(conc)
7529,7.46,0.63742399,-0.770513243,268.5,810,-2.53E+00
7530,6.68,0.573576436,-0.819152044,268.4,810,-6.05E+00
7531,6.68,0.569279523,-0.822144041,268.1,810,-1.16E+01
7532,5.82,0.554844427,-0.831954122,267.5,811,-2.38E+01
7533,4.86,0.384295323,-0.923210217,266.9,811,0.00E+00
7534,4.06,0.400349033,-0.91636273,266.6,812,0.00E+00
7535,2.06,-0.889416373,-0.457097927,264.8,812,-3.66E+01
7536,2.89,-0.875464527,0.483282383,264.6,813,-2.00E+00
7537,3.81,0.353474844,-0.935444031,263.8,812,1.99E-01
7538,6.46,0.619779032,-0.784776371,263.5,812,6.71E+00
7539,1.45,-0.33873792,-0.940880769,261.9,813,1.03E+01
7540,2.71,-0.031410759,-0.99950656,261.8,814,1.14E+01
7541,4.51,0.584957675,-0.811063819,261.8,813,7.37E+00
7542,4.93,0.633380873,-0.77384021,261.8,813,1.96E+00
7543,2.47,0.290702194,-0.956813584,260.9,814,-3.42E+00
7544,5.08,0.744311546,-0.667832555,263.5,815,-5.65E+00
7545,5.55,0.815127796,-0.579281172,264.9,815,-7.23E+00
7546,5.42,0.862513669,-0.506033764,265.9,815,-9.57E+00
7547,4.91,0.913545458,-0.406736643,266.4,815,-1.26E+01
7548,4.19,0.943800952,-0.330514393,266.6,816,-2.50E+01
7549,4.12,0.946085359,-0.323917418,266.6,816,-2.19E+01
7550,3.93,0.936672189,-0.350207381,266.6,815,-2.40E+01
7551,3.72,0.872069272,-0.489382452,266.3,815,-2.26E+01
7552,2.82,0.720551112,-0.693401828,265.7,816,-2.27E+01
7553,1.61,-0.702153053,-0.712026046,264.6,816,-2.14E+01
7554,2.76,-0.85536426,-0.518027009,264.4,817,-1.83E+01
7555,0.86,0.974761194,0.223250116,265.3,818,-1.70E+01
7556,1.47,0.920504853,0.390731128,264.3,819,-1.64E+01
7557,1.33,0.952661481,0.304033061,264.4,819,-1.37E+01
7558,2.61,0.846193166,0.532876276,263.8,819,-1.15E+01
7559,2.37,0.987136265,0.159881188,260.8,820,-7.48E+00
7560,2.53,0.764921401,-0.64412363,259.6,821,-6.10E+00
7561,2.05,0.109734311,-0.993960955,258.2,821,-3.24E-01
7562,2.25,-0.590605668,-0.806960312,257.7,821,5.48E-01
7563,2.49,-0.976296007,-0.216439614,257.4,822,1.23E+00
7564,2.45,-0.427357863,-0.90408255,257.2,822,1.42E+00
7565,2.51,0.214735327,-0.976672278,257.2,822,3.51E+00
7566,3.03,0.218143241,-0.975916762,257.3,822,3.72E+00
7567,3.18,0.262189179,-0.965016494,257.5,822,-8.29E+00
7568,3.68,0.584957675,-0.811063819,260.5,823,-2.15E+01
7569,3.33,0.630675807,-0.776046407,261.5,823,-2.48E+01
7570,2.54,0.685818353,-0.727772758,262.9,823,-1.65E+01
7571,3.09,0.692143174,-0.721760228,264.4,823,6.30E+00
7572,4.52,0.697165103,-0.716910608,265.2,822,1.36E+01
7573,4.82,0.62114778,-0.783693457,265.7,822,-1.99E+00
7574,4,0.450877541,-0.892585818,265.3,822,-3.06E+00
7575,3.85,0.280666709,-0.959805292,264.6,822,-3.43E+01
7576,2.48,-0.147809411,-0.989015863,263,822,-1.94E+01
7577,4.5,-0.189095443,-0.981958713,264.2,820,-1.09E+01
7578,4.68,-0.022687334,-0.999742609,264.6,820,-3.42E+01
7579,4.12,0.041875654,-0.99912283,264.6,820,-3.38E+01
7580,3.93,-0.038387809,-0.999262916,264.4,820,-3.66E+01
7581,3.73,0.034899497,-0.999390827,264.5,819,-1.49E+01
7582,3.9,0.218143241,-0.975916762,264.9,819,-3.66E+01
7583,3.48,-0.447759088,-0.894154237,264.3,820,0.00E+00
7584,3.65,-0.202787295,-0.979222811,264.7,821,3.32E+00
7585,4.63,-0.01396218,-0.999902524,265.4,820,1.05E+01
7586,4.86,0.116670737,-0.99317065,265.8,820,1.29E+01
7587,4.34,0.01396218,-0.999902524,266.1,820,-3.55E+00
7588,5.46,0.230049737,-0.973178873,267.1,821,-3.29E+00
7589,6.2,0.140901232,-0.990023658,267.5,821,-3.43E+00
7590,6.56,0.078459096,-0.996917334,267.9,821,-6.98E+00
7591,6.74,0.123601477,-0.992331938,268.2,821,-6.76E+00
7592,7.08,0.332161132,-0.943222658,270.4,822,-9.92E+00
7593,6.42,0.207911691,-0.978147601,270.5,822,-7.28E+00
7594,7,0.15126082,-0.988493887,271.6,821,-7.01E+00
7595,7.04,0.123601477,-0.992331938,272.7,821,-3.40E+00
7596,7.06,0.235142113,-0.971961001,273.7,822,-8.26E+00
7597,6.7,0.309016994,-0.951056516,274.5,822,-1.58E+01
7598,6.28,0.346935652,-0.937888935,274.7,822,0.00E+00
7599,5.65,0.390731128,-0.920504853,274.4,822,-1.15E+01
7600,7.04,0.419452082,-0.907777479,273.8,822,0.00E+00
7601,6.56,0.330514393,-0.943800952,273.2,821,0.00E+00
7602,6.73,0.305695305,-0.952129393,273.5,821,0.00E+00
7603,6.82,0.36325123,-0.931691228,274.3,822,0.00E+00
7604,6.98,0.382683432,-0.923879533,274.7,822,0.00E+00
7605,7.04,0.39394191,-0.919135339,274.7,821,0.00E+00
7606,6.6,0.260504509,-0.965472631,274.8,821,-3.65E+01
7607,7.3,0.16848938,-0.985703469,275.3,822,4.52E+00
7608,8.17,0.201077921,-0.97957525,275.5,822,2.79E+00
7609,7.78,0.238533458,-0.97113428,275,821,-7.70E-01
7610,7.52,0.195946144,-0.980614659,274.9,821,-1.55E+00
7611,7.49,0.258819045,-0.965925826,274.9,821,2.86E+00
7612,7.77,0.359996808,-0.932953535,275.6,821,2.31E+00
7613,8.5,0.475624209,-0.879648573,276.1,821,1.60E+00
7614,7.87,0.4539905,-0.891006524,275.7,820,1.23E+00
7615,8.31,0.40833046,-0.912834177,275.4,821,6.63E-01
7616,8.24,0.376224263,-0.926528631,276.6,821,1.13E+01
7617,7.85,0.330514393,-0.943800952,278,821,1.38E+01
7618,9.04,0.307356618,-0.951594404,278.4,821,9.96E+00
7619,8.7,0.353474844,-0.935444031,279.2,821,-3.37E+00
7620,7.94,0.290702194,-0.956813584,279.8,821,1.17E+00
7621,7.73,0.257132793,-0.966376079,279.6,821,3.10E+00
7622,7.57,0.240228042,-0.970716482,279.7,820,4.99E+00
7623,6.43,0.173648178,-0.984807753,278.8,819,7.18E-01
7624,5.72,0.092370587,-0.995724698,277.1,819,0.00E+00
7625,4.69,-0.221548498,-0.975149354,276.6,817,0.00E+00
7626,5.36,0.166768747,-0.985996037,276.9,816,-3.67E+01
7627,6.05,0.481753674,-0.87630668,277.2,817,-2.32E+01
7628,6.28,0.560638995,-0.828060335,276.9,817,0.00E+00
7629,5.47,0.633380873,-0.77384021,275.7,817,0.00E+00
7630,4.23,0.490903754,-0.871213811,274.3,817,0.00E+00
7631,3.72,-0.966376079,-0.257132793,273,817,1.75E+00
7632,3.46,-0.96770917,-0.252069358,272.3,815,2.06E+00
7633,9.23,0.538770785,-0.842452397,275.3,814,2.93E+00
7634,12.1,0.475624209,-0.879648573,274.8,814,-2.63E-01
7635,10.77,0.43993917,-0.898027576,274.1,814,-3.17E+00
7636,10.15,0.428935133,-0.903335293,273.7,815,-4.37E+00
7637,10.15,0.506033764,-0.862513669,272.8,815,-1.54E+01
7638,9.87,0.563526049,-0.826098294,272.3,814,-8.12E+00
7639,8.45,0.403545296,-0.914959668,271.5,815,2.94E+00
7640,9.6,0.4539905,-0.891006524,272.1,815,0.00E+00
7641,8.59,0.364876784,-0.931055816,272.3,816,-4.40E+00
7642,8.65,0.469471563,-0.882947593,272.7,816,-1.60E+00
7643,8.38,0.549022818,-0.835807361,272.9,816,9.48E-01
7644,8.55,0.60737584,-0.794414621,273.2,816,-2.12E+00
7645,8.29,0.573576436,-0.819152044,273.3,816,-1.96E+00
7646,7.4,0.49848774,-0.866896749,273.1,816,-1.15E+00
7647,6.06,0.425779292,-0.904827052,272.6,817,-7.85E+00
7648,4.25,0.231747903,-0.972775878,271.3,817,-3.65E+01
7649,3.56,-0.594822787,-0.803856861,270.4,815,0.00E+00
7650,3.34,-0.67687597,-0.736097087,269.9,815,0.00E+00
7651,3.5,-0.894154237,-0.447759088,270.2,816,0.00E+00
7652,3.59,-0.748955721,-0.662620048,270.3,816,0.00E+00
7653,3.56,-0.721760228,-0.692143174,270.2,815,0.00E+00
7654,3.4,-0.685818353,-0.727772758,270.1,815,0.00E+00
7655,3.54,-0.560638995,-0.828060335,270.4,815,-3.35E+00
7656,3.71,-0.713250449,-0.700909264,270.7,815,1.98E-02
7657,4.2,-0.786935022,-0.617035875,270.9,814,2.42E+00
7658,3.76,-0.85536426,-0.518027009,270.7,813,7.56E-01
7659,3.59,-0.888617233,-0.458649554,270.4,812,-2.40E+00
7660,3.59,-0.866896749,-0.49848774,270.7,812,2.76E+00
7661,3.55,-0.794414621,-0.60737584,270.6,811,6.92E+00
7662,2.99,-0.847121921,-0.53139858,270,809,6.61E+00
7663,5.34,-0.121869343,-0.992546152,272.7,808,5.61E+00
7664,10.47,0.206204185,-0.978508985,274.7,808,4.96E+00
7665,10.19,0.317304656,-0.948323655,274.9,808,3.28E+00
7666,10.85,0.219846204,-0.975534544,275.1,808,2.84E+00
7667,9.98,0.146083029,-0.989272333,275.3,808,1.21E+01
7668,8.55,0.28736052,-0.957822495,275.4,808,-1.02E+00
7669,7.3,0.397147891,-0.917754626,275.4,809,5.11E+00
7670,7.15,0.398749069,-0.917060074,275.3,808,2.90E+00
7671,6.55,0.438371147,-0.898794046,274.4,809,2.19E+00
7672,4.53,0.384295323,-0.923210217,272.6,809,-1.00E+00
7673,2.72,-0.992965508,-0.118403968,271.1,811,-7.58E+00
7674,0.86,-0.627963058,0.778243149,271.6,813,-1.26E+01
7675,4.01,0.958322574,0.285688367,268.9,814,-1.72E+01
7676,3.82,0.9909832,0.133986185,267.8,814,-2.74E+01
7677,3.79,0.983254908,0.182235525,266.6,814,0.00E+00
7678,3.23,0.907044014,0.421035813,265.7,815,0.00E+00
7679,3.29,0.887815385,0.460199785,264.8,815,0.00E+00
7680,3.32,0.941470545,0.337095258,264.1,816,-5.43E+00
7681,2.55,0.938493023,0.345298199,263.6,816,-1.36E+01
7682,2.89,0.648119901,0.761538308,263.3,816,-3.36E+01
7683,2.94,0.560638995,0.828060335,262.6,817,-6.61E+00
7684,1.82,0.369746757,0.929132572,262.2,818,-3.35E+00
7685,1.29,0.19765734,0.980271175,262,818,-1.19E+01
7686,0.92,-0.00698126,0.999975631,262.1,818,-3.43E+01
7687,0.64,-0.586372357,0.81004164,262.3,818,0.00E+00
7688,0.28,-0.811063819,0.584957675,263.1,818,0.00E+00
7689,0.41,-0.66653247,-0.745476,264.7,818,0.00E+00
7690,0.31,-0.702153053,0.712026046,266.7,818,0.00E+00
7691,1.33,0.057564027,0.998341817,267.6,818,0.00E+00
7692,1.6,0.02094242,0.999780683,268.2,818,0.00E+00
7693,2.25,0.033155178,0.999450216,268.1,818,0.00E+00
7694,1.75,0.248689887,0.968583161,267.5,818,0.00E+00
7695,0.77,0.102792537,0.994702817,267,818,0.00E+00
7696,0.28,0.575005252,-0.818149717,266.2,818,0.00E+00
7697,3.18,-0.243615012,-0.969872015,264.5,817,0.00E+00
7698,3.84,-0.1719291,-0.985109326,264.6,818,0.00E+00
7699,4.43,-0.214735327,-0.976672278,265.3,818,0.00E+00
7700,4.7,-0.322265695,-0.94664926,265.2,818,-1.69E+01
7701,4.84,-0.320612991,-0.947210278,265.1,817,0.00E+00
7702,5,-0.299040792,-0.954240329,265.2,816,-1.18E+01
7703,5.25,-0.29570805,-0.955278362,265,817,-9.33E+00
7704,5.09,-0.400349033,-0.91636273,265,816,8.56E+00
7705,5.45,-0.333806859,-0.942641491,265.2,816,1.14E+01
7706,5.58,-0.346935652,-0.937888935,265.6,816,1.40E+01
7707,5.75,-0.377840787,-0.925870585,265.8,815,1.28E+01
7708,5.79,-0.368124553,-0.929776486,266.1,816,1.17E+01
7709,6.05,-0.328866647,-0.94437637,266.6,815,9.89E+00
7710,6.64,-0.299040792,-0.954240329,267,814,4.68E+00
7711,6.82,-0.318959309,-0.94776841,267.4,814,1.46E+00
7712,6.87,-0.305695305,-0.952129393,269.2,814,1.24E+00
7713,6.7,-0.207911691,-0.978147601,270.9,813,2.04E+00
7714,5.42,-0.282341457,-0.959313975,272.1,812,5.26E+00
7715,5.03,-0.207911691,-0.978147601,272.7,812,6.82E+00
7716,5.84,-0.05059294,-0.998719357,273.8,812,6.73E+00
7717,6.03,-0.047106451,-0.998889875,273.7,811,4.14E+00
7718,6.3,0.017452406,-0.999847695,273.1,810,3.90E+00
7719,8.85,0.156434465,-0.987688341,272.3,810,3.84E+00
7720,7.85,0.219846204,-0.975534544,271.3,810,-8.00E+00
7721,7.94,0.49242356,-0.870355696,270.3,810,-6.69E+00
7722,7.26,0.547563223,-0.836764313,270.1,811,-7.17E+00
7723,8.03,0.623879597,-0.781520472,269.5,811,-7.42E+00
7724,9.23,0.60737584,-0.794414621,269.5,810,-8.81E+00
7725,9.3,0.513541252,-0.858064906,269.2,810,-1.21E+01
7726,8.95,0.521009632,-0.853550797,269.5,811,-1.25E+01
7727,9.34,0.522498565,-0.852640164,269.7,811,-9.50E+00
7728,8.55,0.519519112,-0.85445883,269.6,811,-3.54E+00
7729,7.25,0.580702956,-0.814115518,268.7,811,4.19E-01
7730,7.07,0.610145164,-0.792289643,268.4,812,3.75E+00
7731,5.46,0.487859659,-0.872922077,267.8,812,6.02E+00
7732,5.21,0.443071191,-0.89648643,267.5,813,1.26E+01
7733,6.22,0.526955795,-0.849892693,267.6,813,1.41E+01
7734,5.29,0.518027009,-0.85536426,267.3,813,1.37E+01
7735,3.93,0.238533458,-0.97113428,266.5,814,1.34E+01
7736,5.16,0.523985906,-0.851726934,269.1,815,1.34E+00
7737,4.97,0.528438335,-0.848971688,270.1,815,-2.41E+00
7738,4.93,0.521009632,-0.853550797,271.3,815,-2.66E+00
7739,4.95,0.55048074,-0.834847863,272,815,-2.30E+01
7740,4.81,0.521009632,-0.853550797,272.3,816,-1.36E+01
7741,4.68,0.509041416,-0.860742027,272.4,816,-2.06E+01
7742,4.28,0.49848774,-0.866896749,272.3,815,1.06E+00
7743,3.7,0.268919821,-0.963162567,271.7,816,-9.25E+00
7744,2.94,-0.401947777,-0.915662593,269.4,816,-5.10E+00
7745,3.34,0.040131793,-0.999194395,269.6,815,-3.67E+01
7746,4.1,0.158158067,-0.987413807,270.2,816,-3.68E+01
7747,4.51,0.178802215,-0.983885038,270.4,816,0.00E+00
7748,4.77,0.236838146,-0.97154912,270.7,816,0.00E+00
7749,4.51,0.218143241,-0.975916762,270.8,816,0.00E+00
7750,4.51,0.04884977,-0.998806137,270.8,815,0.00E+00
7751,4.74,-0.085416923,-0.996345296,270.5,816,6.68E-01
7752,4.64,-0.185666615,-0.982612797,270.4,816,-1.81E+00
7753,4.87,-0.22835087,-0.973578903,270.6,815,8.84E-01
7754,4.89,-0.304033061,-0.952661481,270.9,815,6.06E+00
7755,5.45,-0.165047606,-0.986285602,271.2,815,1.07E+01
7756,5.94,-0.121869343,-0.992546152,271.4,816,1.15E+01
7757,6.25,0.036643709,-0.999328394,271.4,815,6.21E+00
7758,6.59,0.127064609,-0.991894443,271.6,815,7.11E+00
7759,6.42,0.190808995,-0.981627183,271.7,815,1.31E-01
7760,6.91,0.356737999,-0.934204474,273.7,816,1.27E+01
7761,6.28,0.39394191,-0.919135339,275,816,1.24E+01
7762,6.12,0.346935652,-0.937888935,276.5,816,9.67E+00
7763,6.14,0.246999013,-0.969015731,277,816,8.59E+00
7764,6.37,0.216439614,-0.976296007,277.4,816,8.90E+00
7765,6.27,0.302369891,-0.953190668,277.8,816,1.16E+01
7766,5.86,0.231747903,-0.972775878,277.7,816,1.45E+01
7767,6.29,0.15126082,-0.988493887,276.6,816,7.51E+00
7768,6.81,0.156434465,-0.987688341,275.2,816,-5.19E+00
7769,4.43,-0.231747903,-0.972775878,273.1,815,-2.67E+01
7770,4.57,-0.4539905,-0.891006524,273.1,816,-8.17E+00
7771,4.56,-0.572145873,-0.820151876,273.1,816,-8.67E+00
7772,4.86,-0.592013179,-0.805928282,273.5,816,-1.14E+01
7773,4.78,-0.521009632,-0.853550797,273.4,815,-5.45E-02
7774,4.85,-0.46638664,-0.884580975,273.9,815,4.33E+00
7775,4.83,-0.38912395,-0.921185406,274.2,815,5.04E+00
7776,4.9,-0.348572047,-0.937281989,274.3,816,-5.62E-01
7777,5.31,-0.130526192,-0.991444861,275.2,815,-5.15E+00
7778,5.33,0.008726535,-0.999961923,275.5,815,-6.65E+00
7779,4.97,0.085416923,-0.996345296,274.9,815,-1.07E+01
7780,5.24,0.118403968,-0.992965508,275.3,816,7.35E+00
7781,5.36,0.201077921,-0.97957525,275.6,815,1.09E+01
7782,5.17,0.253757945,-0.967267753,275.4,816,1.02E+01
7783,4.89,0.250380004,-0.96814764,275,816,6.49E+00
7784,3.64,0.118403968,-0.992965508,276.3,816,3.85E-01
7785,1.87,-0.942641491,0.333806859,279,817,-2.69E+00
7786,2.17,-0.982935349,0.183951351,280.7,817,-3.36E+00
7787,2.2,-0.458649554,-0.888617233,281.4,817,-7.03E-01
7788,2.12,-0.359996808,-0.932953535,281.5,817,-1.62E+00
7789,2.02,-0.104528463,-0.994521895,281.8,817,-5.56E+00
7790,1.36,-0.556295616,-0.830984469,281.8,817,-4.00E+00
7791,1.46,-0.99950656,-0.031410759,280,817,-6.04E+00
7792,3.24,-0.444635179,-0.89571176,274.9,817,-4.94E+00
7793,6.47,-0.387515586,-0.921863152,275.8,814,-4.65E+00
7794,6.21,-0.346935652,-0.937888935,276.1,814,-7.55E+00
7795,5.86,-0.387515586,-0.921863152,276.2,814,-2.03E+01
7796,6.35,-0.411514359,-0.911403277,276.2,814,-1.15E+01
7797,6.15,-0.37945616,-0.925209718,275.9,813,-1.06E+00
7798,6.42,-0.40833046,-0.912834177,275.9,813,1.01E+01
7799,6.74,-0.433659085,-0.901077021,275.7,813,1.30E+01
7800,6.29,-0.368124553,-0.929776486,275.6,813,9.91E+00
7801,6.37,-0.417867074,-0.908508178,276.4,812,6.41E+00
7802,6.55,-0.376224263,-0.926528631,276,812,6.77E+00
7803,5.66,-0.372987783,-0.927836254,275.6,812,4.28E+00
7804,5.04,-0.238533458,-0.97113428,274.5,812,2.25E+00
7805,4.99,-0.33545157,-0.942057453,274.1,812,-2.74E+00
7806,5.16,-0.252069358,-0.96770917,274.5,811,-1.77E+01
7807,5.31,-0.343659695,-0.939094252,274.8,811,2.03E+00
7808,5.69,-0.28736052,-0.957822495,276.8,811,3.78E+00
7809,5.79,-0.312334919,-0.949972052,278.1,811,1.06E+01
7810,5.26,-0.240228042,-0.970716482,279.1,810,1.28E+01
7811,6.99,-0.142628934,-0.989776231,280.4,810,1.29E+01
7812,4.74,-0.333806859,-0.942641491,280.5,810,1.30E+01
7813,5.11,-0.546101961,-0.837718717,278.7,809,7.42E+00
7814,5.21,-0.487859659,-0.872922077,278.6,808,5.26E+00
7815,5.18,-0.452434709,-0.89179753,277.1,808,4.19E+00
7816,4.72,-0.516533329,-0.856267085,275.4,807,6.82E+00
7817,6.14,-0.337095258,-0.941470545,274.9,803,4.90E+00
7818,6.12,-0.443071191,-0.89648643,273.9,804,3.46E+00
7819,6.79,-0.09063258,-0.995884399,274,803,6.40E+00
7820,5.75,0.173648178,-0.984807753,274.3,802,8.53E+00
7821,4.6,0.299040792,-0.954240329,274.6,803,1.26E+01
7822,2.89,0.224951054,-0.974370065,273.2,804,1.30E+01
7823,6.01,0.385906042,-0.922538089,274.1,804,1.44E+01
7824,6.19,0.504527624,-0.863395551,272.9,803,1.20E+01
7825,2.78,0.278991106,-0.960293686,270.6,803,9.79E+00
7826,3.36,-0.940288127,-0.34037955,270.7,803,6.08E+00
7827,3.31,-0.779337965,-0.626603811,270.1,803,5.79E+00
7828,3.55,0.272280247,-0.962217994,270.9,803,3.42E+00
7829,4.25,0.472550765,-0.881303452,271.7,802,4.76E-01
7830,2.48,-0.752414909,-0.65868946,269.5,802,-4.97E+00
7831,3.53,-0.257132793,-0.966376079,270.3,803,-7.23E+00
7832,5.74,0.353474844,-0.935444031,272.9,803,-6.34E+00
7833,6.15,0.359996808,-0.932953535,274.2,803,-1.81E+01
7834,5.88,0.397147891,-0.917754626,275,803,-6.35E+00
7835,4.24,0.446197813,-0.894934362,275.4,803,-6.97E+00
7836,3.85,0.36325123,-0.931691228,275.4,803,1.93E+00
7837,4.65,0.549022818,-0.835807361,275.2,803,3.35E+00
7838,4.28,0.246999013,-0.969015731,274.6,802,2.44E+00
7839,6.3,0.147809411,-0.989015863,273,802,2.51E+00
7840,7.93,0.192521967,-0.981292664,272.4,803,-7.67E+00
7841,7.48,0.253757945,-0.967267753,271.8,802,0.00E+00
7842,5.76,0.392337117,-0.919821497,271.1,804,0.00E+00
7843,5.05,0.346935652,-0.937888935,271.1,804,-2.72E+01
7844,5.08,0.34037955,-0.940288127,270.7,803,-9.85E+00
7845,3.63,0.180519145,-0.983571471,269.9,803,-2.38E+01
7846,3.37,0.010471784,-0.999945169,269.4,802,-3.66E+01
7847,3.56,-0.278991106,-0.960293686,269.7,803,-2.30E+01
7848,3.74,-0.406736643,-0.913545458,269.7,802,0.00E+00
7849,3.73,-0.554844427,-0.831954122,270,801,-8.79E+00
7850,2.67,-0.68199836,-0.731353702,271.3,800,-1.72E+01
7851,1.47,-0.929132572,-0.369746757,271.3,799,1.66E+00
7852,0.9,-0.917060074,-0.398749069,271.8,799,2.77E+00
7853,3.33,-0.948323655,0.317304656,271.8,798,1.32E+00
7854,2.92,-0.638767818,0.769399555,270.4,797,1.02E+01
7855,2.45,-0.06279052,0.998026728,270.3,796,1.17E+01
7856,2.94,-0.080198924,0.996778878,270.6,796,1.16E+01
7857,3.35,-0.125333234,0.992114701,271.1,796,1.45E+01
7858,4.35,-0.010471784,0.999945169,271.1,795,1.27E+01
7859,4.66,0.493941867,0.86949493,270.3,796,3.38E+00
7860,5.06,0.38912395,0.921185406,270.3,797,-1.22E+01
7861,5.03,0.467929814,0.88376563,270,798,-6.79E+00
7862,5.64,0.687087511,0.726574671,269.4,799,5.82E-01
7863,5.42,0.867765453,0.496973961,268.5,800,1.01E+01
7864,4.94,0.931691228,0.36325123,267.2,802,1.07E+01
7865,5.55,0.831954122,0.554844427,267.5,804,-2.70E+00
7866,5.19,0.792289643,0.610145164,266.8,805,-3.07E+00
7867,5.5,0.88376563,0.467929814,266.7,807,-7.19E-01
7868,4.43,0.920504853,0.390731128,266.6,808,2.79E+00
7869,2.02,0.933580426,0.35836795,265.4,809,2.08E+00
7870,2.63,0.999328394,0.036643709,262.8,809,8.11E-01
7871,1.33,0.957822495,-0.28736052,261.2,810,-1.29E+00
7872,0.67,0.187381315,-0.982287251,260.9,811,-5.84E+00
7873,3.25,0.371367836,-0.928485827,259.5,812,-6.80E+00
7874,2.76,0.253757945,-0.967267753,259.2,811,-4.76E+00
7875,2.64,-0.430511097,-0.902585284,259.3,812,-6.55E+00
7876,3.38,-0.560638995,-0.828060335,259.7,813,-8.94E+00
7877,3.49,-0.387515586,-0.921863152,259.9,813,-2.59E+00
7878,3.39,0.309016994,-0.951056516,260.2,813,1.65E+00
7879,3.51,0.104528463,-0.994521895,260.4,813,5.56E+00
7880,3.47,0.559192903,-0.829037573,265.1,814,-1.50E+00
7881,4.18,0.725374371,-0.688354576,267.3,814,5.77E-01
7882,4.02,0.770513243,-0.63742399,268.2,814,1.09E+01
7883,3.41,0.802817475,-0.596224875,268.8,814,1.35E+01
7884,3.05,0.728968627,-0.684547106,269.3,815,1.43E+01
7885,3.22,0.546101961,-0.837718717,269.5,815,1.17E+01
7886,3.36,0.371367836,-0.928485827,269.2,815,9.39E+00
7887,3.19,0.302369891,-0.953190668,268.4,815,-5.05E+00
7888,3.67,-0.632029303,-0.774944489,264.4,815,-1.10E+01
7889,3.96,-0.120136839,-0.992757342,266.3,813,-1.16E+01
7890,3.68,-0.125333234,-0.992114701,266.4,814,-1.35E+01
7891,3.6,0.376224263,-0.926528631,265.9,814,-3.05E+01
7892,3.12,0.401947777,-0.915662593,268.5,814,-1.65E+01
7893,2.96,0.580702956,-0.814115518,264.9,813,0.00E+00
7894,2.48,-0.268919821,-0.963162567,265.5,814,0.00E+00
7895,3.33,-0.693401828,-0.720551112,266.4,814,-4.34E+00
7896,3.12,-0.024432178,-0.99970149,266.1,815,4.89E+00
7897,2.93,0.235142113,-0.971961001,264.1,814,-7.68E-01
7898,3.42,-0.826098294,-0.563526049,264.3,814,2.80E+00
7899,3.39,-0.716910608,-0.697165103,264.3,815,-1.98E+00
7900,3.48,-0.630675807,-0.776046407,264,815,-2.99E+00
7901,3.52,-0.507538363,-0.86162916,263.8,815,-4.07E+00
7902,3.5,-0.390731128,-0.920504853,263.1,815,-5.28E+00
7903,3.39,-0.40833046,-0.912834177,263.3,815,-6.63E+00
7904,3.34,-0.045362988,-0.99897057,265.4,816,-1.72E+01
7905,4.18,0.33545157,-0.942057453,267.2,815,-2.01E+01
7906,4.73,0.43993917,-0.898027576,268.4,815,-2.21E+01
7907,4.07,0.557745109,-0.830012285,269.3,815,-2.31E+01
7908,3.52,0.601815023,-0.79863551,270.1,816,-7.13E+00
7909,3.34,0.53139858,-0.847121921,270.4,816,-7.26E+00
7910,2.97,0.436801788,-0.899557779,270.5,815,0.00E+00
7911,2.64,0.194234351,-0.980955155,270.2,814,0.00E+00
7912,3.38,-0.89648643,-0.443071191,267.5,815,0.00E+00
7913,3.56,-0.374606593,-0.927183855,266.5,812,0.00E+00
7914,4.06,-0.158158067,-0.987413807,267.4,813,-3.66E+01
7915,3.91,-0.15126082,-0.988493887,267.9,812,0.00E+00
7916,3.61,-0.446197813,-0.894934362,267.5,812,-9.09E+00
7917,3.67,-0.33873792,-0.940880769,267.1,812,0.00E+00
7918,3.72,-0.185666615,-0.982612797,267.8,812,-3.55E+01
7919,4.39,0.087155743,-0.996194698,268.1,813,-3.28E+00
7920,4.34,0.192521967,-0.981292664,269.3,812,5.70E+00
7921,3.61,0.278991106,-0.960293686,269.1,812,5.50E+00
7922,3.99,0.19765734,-0.980271175,269.4,812,3.24E+00
7923,3.47,-0.080198924,-0.996778878,268.4,812,3.47E+00
7924,4.22,0.142628934,-0.989776231,269.8,812,4.53E+00
7925,4.17,-0.034899497,-0.999390827,270.1,812,9.40E+00
7926,3.97,-0.246999013,-0.969015731,269.8,811,7.44E+00
7927,4.63,-0.348572047,-0.937281989,269.8,811,1.38E+01
7928,5.82,0.087155743,-0.996194698,271.7,811,5.53E+00
7929,6.5,0.156434465,-0.987688341,273,811,6.63E-01
7930,6.09,0.092370587,-0.995724698,273.5,810,3.79E+00
7931,5.72,0.304033061,-0.952661481,274.8,810,7.56E-01
7932,6.5,0.149535343,-0.988756381,275.2,810,2.42E+00
7933,5.84,0.364876784,-0.931055816,275.5,810,3.38E+00
7934,5.43,0.537299608,-0.843391446,275.9,809,-5.03E+00
7935,4.3,0.216439614,-0.976296007,275.1,809,-1.28E+01
7936,3.64,-0.156434465,-0.987688341,273.9,809,-5.96E+00
7937,5.94,-0.309016994,-0.951056516,274.3,805,0.00E+00
7938,5.41,-0.154710386,-0.987959866,275,806,-1.77E+01
7939,5.74,-0.024432178,-0.99970149,274.4,805,-3.66E+01
7940,5.88,0.33545157,-0.942057453,274.2,806,0.00E+00
7941,5.85,0.553391549,-0.832921241,273.7,805,-1.12E+01
7942,4.93,0.403545296,-0.914959668,273.1,805,4.12E-01
7943,4.01,-0.564967003,-0.825113498,271.4,805,-1.74E+00
